eventID,videoID,timed_url,time,img_file,text_file,notes,code_text,coords
441,2,https://www.youtube.com/watch?t=16424&v=W5XNOmyJr6I,16424,screencapture-localhost-8000-2022-01-25-12_50_55.png,,output: file not found error copying first anvil file over,,
442,2,https://www.youtube.com/watch?t=16432&v=W5XNOmyJr6I,16432,screencapture-localhost-8000-2022-01-25-12_51_36.png,,output: no such file or directory anvil/train/file,,
443,2,https://www.youtube.com/watch?t=16463&v=W5XNOmyJr6I,16463,screencapture-localhost-8000-2022-01-25-12_54_21.png,,code: model_building; adding a dir to make,"def copy_images_to_file(img_path_list, target_dir, train=True):
      if train:
         # Make target directory
         split_dir = ""train""
         dir_to_make = os.path.join(target_dir, split_dir) 
         os.makedirs(os.path.join(target_dir, split_dir), exist_ok=True)
      else:
         split_dir = ""test""
         os.makedirs(os.path.join(target_dir, split_dir), exist_ok=True)

      # Copy images
      for image_path in img_path_list[:5]:
",510;332;817;335
445,2,https://www.youtube.com/watch?t=16587&v=W5XNOmyJr6I,16587,screencapture-localhost-8000-2022-01-25-13_50_29.png,,output: no such file or directory,test_image_list,
446,2,https://www.youtube.com/watch?t=16688&v=W5XNOmyJr6I,16688,screencapture-localhost-8000-2022-01-25-13_52_41.png,,code: model_building; moving mkdirs around,"data_dir = ""data/model_test_images""
target_dir = ""data/model_test_images_split""
for image_dir in os.listdir(data_dir):
   # print(image_dir)
   # print(os.path.join(data_dir, image_dir))
   for split_dir in [""train"", ""test""]:
      os.makedirs(os.path.join(target_dir, image_dir, split_dir))

   # Make training and test lists of target images
   train_image_list, test_image_list = create_train_test_list(os.path.join(data_dir, image_dir))
   # print(len(train_image_list), len(test_image_list)) 

   # Copy training images
   copy_images_to_file(img_path_list=train_image_list,
      target_dir=target_dir,
      train=True)

# Copy testing images
",510;196;1057;473
447,2,https://www.youtube.com/watch?t=16695&v=W5XNOmyJr6I,16695,screencapture-localhost-8000-2022-01-25-13_53_28.png,,code: model_building; adding exist_ok option to mkdirs,"data_dir = ""data/model_test_images"" 
target_dir = ""data/model_test_images_split""
for image_dir in os.listdir(data_dir):
   # print(image_dir) 
   # print(os.path.join(data_dir, image_dir))
   for split_dir in [""train"", ""test""]: 
      os.makedirs(os.path.join(target_dir, image_dir, split_dir), exist_ok=True)

   # Make training and test lists of target images
   train_image_list, test_image_list = create_train_test_list(os.path.join(data_dir, image_dir))
   # print(len(train_image_list), len(test_image_list))

   # Copy training images
   copy_images_to_file(img_path_list=train_image_list,
      target_dir=target_dir,
      train=True)
",522;193;1036;437
448,2,https://www.youtube.com/watch?t=16696&v=W5XNOmyJr6I,16696,screencapture-localhost-8000-2022-01-25-13_54_09.png,,output: seems to be copying now.,,
449,2,https://www.youtube.com/watch?t=16733&v=W5XNOmyJr6I,16733,screencapture-localhost-8000-2022-01-25-13_55_40.png,,"goal: ""Oh no, we need the reverse!""; he's put test and train into each class, but wants to have a test and train at the top level with the classes airplane and anvil underneath that.",,
451,2,https://www.youtube.com/watch?t=16829&v=W5XNOmyJr6I,16829,screencapture-localhost-8000-2022-01-25-14_04_42.png,,code: model_building; remove some of the mkdir logic split into test and train and print target_dir.,"def copy_images_to_file(img_path_list, target_dir, train=True):
   if train:
      print(target_dir)
      os.makedirs(os.p 
else:
   split_dir = ""tes
   os.makedirs(os.p

   #Copy images
   for image_path in im 
      image_file_name 
      dest_path = os.p
      print(f""Copying: 
      copy2(image_path, dest_path)
",516;272;961;389
452,2,https://www.youtube.com/watch?t=16832&v=W5XNOmyJr6I,16832,screencapture-localhost-8000-2022-01-25-14_05_49.png,,output: split_dir has no value (due to deleted code),,
453,2,https://www.youtube.com/watch?t=16922&v=W5XNOmyJr6I,16922,screencapture-localhost-8000-2022-01-25-14_08_26.png,,code: model_building; complete reversal of the two directories,"def copy_images_to_file(img_path_list, target_dir, train=True):
   if train:
      split_dir = ""train""
   else:
      split_dir = ""test"" 

   # Copy images
   for image_path in img_path_list[:5]:
      image_file_name = os.path.split(image_path) [-1]
      dest_path = os.path.join(target_dir, split_dir, image_dir, image_file_name)
      print(f""Copying: {image_path} to {dest_path}"")
      copy2(image_path, dest_path)
",519;257;934;332
454,2,https://www.youtube.com/watch?t=16924&v=W5XNOmyJr6I,16924,screencapture-localhost-8000-2022-01-25-14_09_08.png,,output: seems to move files to the right spot test/anvil/file,,
455,2,https://www.youtube.com/watch?t=16963&v=W5XNOmyJr6I,16963,screencapture-localhost-8000-2022-01-25-14_10_33.png,,code: model_building; remove commented code,"target_dir = ""data/model_test_images_split""
for image_dir in os.listdir(data_dir):
   for split_dir in [""train"", ""test""]:
      os.makedirs(os.path.join(target_dir, split_dir, image_dir), exist_ok=True)

   # Make training and test lists of target images
   train_image_list, test_image_list = create_train_test_list(os.path.join(data_dir, image_dir))
   # print(len(train_image_list), len(test_image_list))

   # Copy training images
   copy_images_to_file(img_path_list=train_image_list,
      target_dir=target_dir,
      train=True)

   # Copy testing images
      copy_images_to_file(img_path_list=test_image_list,
         target_dir=target_dir,
         train=False)
",510;193;1066;473
457,2,https://www.youtube.com/watch?t=17021&v=W5XNOmyJr6I,17021,screencapture-localhost-8000-2022-01-25-14_14_50.png,,code: model_building; removed some unused code so now there's nothing after the code that moves images to test/train dirs.,"
",675;226;421;130
458,2,https://www.youtube.com/watch?t=17052&v=W5XNOmyJr6I,17052,screencapture-localhost-8000-2022-01-25-14_16_15.png,,"goal: outlining the next steps 1)make model datasets, 2) build model, 3)evaluate model, 4)convert to tflite for deployment",,
459,2,https://www.youtube.com/watch?t=17389&v=W5XNOmyJr6I,17389,screencapture-localhost-8000-2022-01-25-14_28_57.png,,goal: now let's build a model...so we need to load the data,,
460,2,https://www.youtube.com/watch?t=17410&v=W5XNOmyJr6I,17410,screencapture-localhost-8000-2022-01-25-14_29_47.png,,code: model_building; start by importing tensorflow - do I have tensorflow? he previously checked this,"import tensorflow as tf
",516;344;280;58
461,2,https://www.youtube.com/watch?t=17487&v=W5XNOmyJr6I,17487,screencapture-localhost-8000-2022-01-25-14_31_58.png,,code: model_building; define train and test dir and print them,,675;226;421;130
462,2,https://www.youtube.com/watch?t=17487&v=W5XNOmyJr6I,17487,screencapture-localhost-8000-2022-01-25-14_31_58.png,,output: they seem to be defined,"train_dir = ""data/model_test_images_split/train""
test_dir = ""data/model_test_images_split/test""
train_dir, test_dir
",519;299;523;91
463,2,https://www.youtube.com/watch?t=17588&v=W5XNOmyJr6I,17588,screencapture-localhost-8000-2022-01-25-14_40_39.png,,revisit: keras image dataset from directory; he found this at the beginning in his preparation to switch over to the model building part of the process,,
465,2,https://www.youtube.com/watch?t=17649&v=W5XNOmyJr6I,17649,screencapture-localhost-8000-2022-01-25-14_43_07.png,,output: lots of tf output,"# Load in data
train_data = tf.keras.preprocessing.image_dataset_from_directory(train_dir,
   batch_size=32,
   image_size=(224, 224)
)

test_data = tf.keras.preprocessing.image_dataset_from_directory(test_dir,
   batch_size=32,
   image_size=(224, 224)
)

train_data = test_data
",156;350;793;317
466,2,https://www.youtube.com/watch?t=17649&v=W5XNOmyJr6I,17649,screencapture-localhost-8000-2022-01-25-14_43_56.png,,"goal: ""we want to get rid of the..."" tensorflow bonus info",,
468,2,https://www.youtube.com/watch?t=17671&v=W5XNOmyJr6I,17671,screencapture-localhost-8000-2022-01-25-14_46_01.png,,output: seems to have found everything correctly,"   image_size=(224, 224)
}

train_data, test_data
",162;196;406;109
469,2,https://www.youtube.com/watch?t=17708&v=W5XNOmyJr6I,17708,screencapture-localhost-8000-2022-01-25-14_47_15.png,,"goal: build a first model with a small amount of data (aircraft, anvil)",,
471,2,https://www.youtube.com/watch?t=17740&v=W5XNOmyJr6I,17740,screencapture-localhost-8000-2022-01-25-14_48_22.png,,code: model_building; prefetching all of the data - lucky we got a big dog GPU because this is going to be....,"train_data = train_data.prefetch(tf.data.AUTOTUNE)
test_data = test_data.prefetch(tf.data.AUTOTUNE)
",165;317;553;76
472,2,https://www.youtube.com/watch?t=17789&v=W5XNOmyJr6I,17789,screencapture-localhost-8000-2022-01-25-14_50_05.png,,"search: efficient net B0; autocompletion isn't cooperating at the moment ""let's just go to the docs""",,
473,2,https://www.youtube.com/watch?t=17791&v=W5XNOmyJr6I,17791,screencapture-localhost-8000-2022-01-25-14_50_53.png,,search: images efficient net B0; not sure yet why we want an image here,,
474,2,https://www.youtube.com/watch?t=17802&v=W5XNOmyJr6I,17802,screencapture-localhost-8000-2022-01-25-15_00_16.png,,"visit: EfficientNet: Improving Accuracy and Efficiency through AutoML and Model Scaling; ""this is efficientnet - it's a convolutional neural network""",,
475,2,https://www.youtube.com/watch?t=17824&v=W5XNOmyJr6I,17824,screencapture-localhost-8000-2022-01-25-15_02_07.png,,other: closing a bunch of tabs in that task switch pattern we saw before,,
476,2,https://www.youtube.com/watch?t=17833&v=W5XNOmyJr6I,17833,screencapture-localhost-8000-2022-01-25-15_02_53.png,,search: tensorflow efficientnetb0;,,
477,2,https://www.youtube.com/watch?t=17836&v=W5XNOmyJr6I,17836,screencapture-localhost-8000-2022-01-25-15_03_31.png,,visit: tf.keras.application.efficientnet.EfficientNetB0;,,
478,2,https://www.youtube.com/watch?t=17894&v=W5XNOmyJr6I,17894,screencapture-localhost-8000-2022-01-25-15_05_04.png,,code: model_building; getting tensorflow model- this is largely pre-trained on imagenet data.,"base_model = tf.keras.applications.EfficientNetB0(include_top=False)
base_model
",162;235;739;67
479,2,https://www.youtube.com/watch?t=17891&v=W5XNOmyJr6I,17891,screencapture-localhost-8000-2022-01-25-15_06_31.png,,output: downloading from googleapis,,
480,2,https://www.youtube.com/watch?t=18026&v=W5XNOmyJr6I,18026,screencapture-localhost-8000-2022-01-25-15_10_38.png,,search: tensorflow functional api; he's got half written code on the left and is looking for the syntax for something,,
481,2,https://www.youtube.com/watch?t=18058&v=W5XNOmyJr6I,18058,screencapture-localhost-8000-2022-01-25-15_12_02.png,,code: model_building; initial model building code.,"base_model = tf.keras.applications.EfficientNetB0(include_top=False)

# Make model untrainable
base_model.trainable = False

# Build a functional model
input = tf.keras.layers.Input(shape=(224, 223, 3))
x = base_model(input)
x = tf.keras.layers.GlobalAveragePooling2D() (x)
",159;320;739;260
482,2,https://www.youtube.com/watch?t=18058&v=W5XNOmyJr6I,18058,screencapture-localhost-8000-2022-01-25-15_12_02.png,,revisit: tf.keras.application.efficientnet.EfficientNetB0;,,
483,2,https://www.youtube.com/watch?t=18063&v=W5XNOmyJr6I,18063,screencapture-localhost-8000-2022-01-26-09_48_57.png,,search: tensorflow functional api; this is actually a revisit of an earlier search where he didn't use the results but didn't close them either.,,
484,2,https://www.youtube.com/watch?t=18064&v=W5XNOmyJr6I,18064,screencapture-localhost-8000-2022-01-26-09_49_59.png,,visit: tensorflow functional api;,,
485,2,https://www.youtube.com/watch?t=18148&v=W5XNOmyJr6I,18148,screencapture-localhost-8000-2022-01-26-09_52_19.png,,revisit: tf.keras.applications.efficientnet.EfficientNetB0; this is in support of explaining the significance of the include top False option in response to a chat question from an audience member,,
486,2,https://www.youtube.com/watch?t=18253&v=W5XNOmyJr6I,18253,screencapture-localhost-8000-2022-01-26-09_56_07.png,,"revisit: tf.keras.applications.efficientnet.EfficientNetB0; ""could we use?.."" he's started to define an output layer in the code.",,
487,2,https://www.youtube.com/watch?t=18261&v=W5XNOmyJr6I,18261,screencapture-localhost-8000-2022-01-26-09_57_36.png,,"goal: ""should we use efficientnet B2? Oh we'll compare them, that's what we'll use weights and biases for""",,
489,2,https://www.youtube.com/watch?t=18321&v=W5XNOmyJr6I,18321,screencapture-localhost-8000-2022-01-26-10_06_04.png,,output: error - inputs to a layer should be tensors,,
490,2,https://www.youtube.com/watch?t=18331&v=W5XNOmyJr6I,18331,screencapture-localhost-8000-2022-01-26-10_06_52.png,,"revisit: tf.keras.applications.efficientnet.EfficientNetB0; ""inputs to a layer should be tensors, why is that not working?""",,
491,2,https://www.youtube.com/watch?t=18337&v=W5XNOmyJr6I,18337,,,code: model_building; removes input from the path to Input,,675;226;421;130
492,2,https://www.youtube.com/watch?t=18338&v=W5XNOmyJr6I,18338,screencapture-localhost-8000-2022-01-26-10_08_37.png,,output: error - Input to a layer should be tensors; same error as before,"base_model = tf.keras.applications.EfficientNetB@(include_top=False)

# Make model untrainable
base_model.trainable = False

# Build a functional model
input_layer = tf.keras.Input(shape=(224, 223, 3))
x = base_model(input)
x = tf.keras.layers.GlobalAveragePooling2D() (x)
output_layer = tf.keras.layers.Dense(1)(x)

# Construct model
model_1 = tf.keras.Model(input_layer, output_layer)
model_1
",153;232;751;371
494,2,https://www.youtube.com/watch?t=18354&v=W5XNOmyJr6I,18354,screencapture-localhost-8000-2022-01-26-10_18_21.png,,output: successfully print a model - doesn't really say much yet,"base_model = tf.keras.applications.EfficientNetB0(include_top=False)

# Make model untrainable
base_model.trainable = False

# Build a functional model
input_layer = tf.keras.Input(shape=(224, 223, 3))
x = base_model(input_layer)
x = tf.keras.
output_layer

# Construct model
model_1 = tf.keras.Model(input_layer, output_layer)
model_1
",159;293;745;380
495,2,https://www.youtube.com/watch?t=18361&v=W5XNOmyJr6I,18361,screencapture-localhost-8000-2022-01-26-10_20_23.png,,"goal: ""now let's have a look at our model""",,
496,2,https://www.youtube.com/watch?t=18374&v=W5XNOmyJr6I,18374,screencapture-localhost-8000-2022-01-26-10_21_06.png,,goal: what's keras utils?,,
497,2,https://www.youtube.com/watch?t=18377&v=W5XNOmyJr6I,18377,screencapture-localhost-8000-2022-01-26-10_21_45.png,,search: keras plot model;,,
498,2,https://www.youtube.com/watch?t=18381&v=W5XNOmyJr6I,18381,screencapture-localhost-8000-2022-01-26-10_22_12.png,,visit: keras model plotting utilities;,,
499,2,https://www.youtube.com/watch?t=18394&v=W5XNOmyJr6I,18394,screencapture-localhost-8000-2022-01-26-10_23_23.png,,code: model_building; trying to plot model1,"tf.keras.utils.plot_model(model_1)
",147;331;405;58
500,2,https://www.youtube.com/watch?t=18394&v=W5XNOmyJr6I,18394,screencapture-localhost-8000-2022-01-26-10_23_23.png,,output: error - need to install pydot,"tf.keras.utils.plot_model(model_1)
",165;317;385;61
501,2,https://www.youtube.com/watch?t=18405&v=W5XNOmyJr6I,18405,screencapture-localhost-8000-2022-01-26-10_24_19.png,,code: model_building; pip install pydot,"tf.keras.utils.plot_model(model_1)

!pip install pydot
",156;220;394;305
502,2,https://www.youtube.com/watch?t=18428&v=W5XNOmyJr6I,18428,screencapture-localhost-8000-2022-01-26-10_25_23.png,,goal: lets's start getting weights and biases ready,,
503,2,https://www.youtube.com/watch?t=18485&v=W5XNOmyJr6I,18485,screencapture-localhost-8000-2022-01-26-10_26_47.png,,"visit: graphviz; this comes from a link in error message - need to install both pydot and graphviz ""oh I have to install a bunch of different things""",,
504,2,https://www.youtube.com/watch?t=18529&v=W5XNOmyJr6I,18529,screencapture-localhost-8000-2022-01-26-10_28_24.png,,search: weights and biases tensor flow; he seems to be wanting to lump all of the installation madness together.,,
505,2,https://www.youtube.com/watch?t=18535&v=W5XNOmyJr6I,18535,screencapture-localhost-8000-2022-01-26-10_29_27.png,,visit: Visualizing TensorFlow2 models with Weights and Biases;,,
506,2,https://www.youtube.com/watch?t=18557&v=W5XNOmyJr6I,18557,screencapture-localhost-8000-2022-01-26-10_30_22.png,,visit: tf2 CNN with W&B; link from previous page,,
507,2,https://www.youtube.com/watch?t=18577&v=W5XNOmyJr6I,18577,screencapture-localhost-8000-2022-01-26-10_31_53.png,,"other: copying a section of code; ""we want hyperparameters defaults config""",,
508,2,https://www.youtube.com/watch?t=18632&v=W5XNOmyJr6I,18632,screencapture-localhost-8000-2022-01-26-10_33_36.png,,code: model_building; installing pydot and wandb via pip,"!pip install pydot
!pip install wandb

import tensorflow as tf
tf.get_logger().setLevel('INFO')
",165;232;367;407
509,2,https://www.youtube.com/watch?t=18645&v=W5XNOmyJr6I,18645,screencapture-localhost-8000-2022-01-26-10_42_33.png,,"output: they seem to install ok; pydot already there, wandb generates lots of text, but all seems ok",,
510,2,https://www.youtube.com/watch?t=18646&v=W5XNOmyJr6I,18646,screencapture-localhost-8000-2022-01-26-10_43_40.png,,revisit: tf2 CNN with W&B; not sure what he's looking for exactly,,
511,2,https://www.youtube.com/watch?t=18666&v=W5XNOmyJr6I,18666,screencapture-localhost-8000-2022-01-26-10_46_18.png,,code: model_building; import wandb,"import wandb
",159;461;175;49
512,2,https://www.youtube.com/watch?t=18705&v=W5XNOmyJr6I,18705,screencapture-localhost-8000-2022-01-26-10_47_24.png,,"goal: ""we're going to get weights and biases working so we can compare two models""",,
513,2,https://www.youtube.com/watch?t=18718&v=W5XNOmyJr6I,18718,screencapture-localhost-8000-2022-01-26-10_49_02.png,,"revisit: Visualizing TensorFlow 2 models with Weights and Biases; ""how do they do that here""",,
514,2,https://www.youtube.com/watch?t=18748&v=W5XNOmyJr6I,18748,screencapture-localhost-8000-2022-01-26-10_51_47.png,,search: weights and biases tensor flow guide;,,
515,2,https://www.youtube.com/watch?t=18755&v=W5XNOmyJr6I,18755,screencapture-localhost-8000-2022-01-26-10_52_30.png,,"visit: Introduction to TensorFlow with Weights and Biases; ""what's this one saying""",,
516,2,https://www.youtube.com/watch?t=18776&v=W5XNOmyJr6I,18776,screencapture-localhost-8000-2022-01-26-10_53_28.png,,visit: WandB fashionMNIST tensorflow; I'm not sure what this page is about,,
517,2,https://www.youtube.com/watch?t=19063&v=W5XNOmyJr6I,19063,screencapture-localhost-8000-2022-01-26-10_59_24.png,,visit: weights and biases page; this is through his account that he has set up.,,
518,2,https://www.youtube.com/watch?t=19071&v=W5XNOmyJr6I,19071,screencapture-localhost-8000-2022-01-26-11_00_06.png,,revisit: WandB fashionMNIST tensorflow; this seems to be a set of steps about how to setup. he's just finished creating account as directed and is maybe returning to see what to do next,,
519,2,https://www.youtube.com/watch?t=19137&v=W5XNOmyJr6I,19137,screencapture-localhost-8000-2022-01-26-11_02_18.png,,code: model_building; initializing wandb - he's leveraging example code from a fashion scenario,"import wandb
wandb.init(project=""100k-livestream-video"", sync_tensorboard=True)
",159;269;718;88
520,2,https://www.youtube.com/watch?t=19158&v=W5XNOmyJr6I,19158,screencapture-localhost-8000-2022-01-26-11_03_38.png,,output: that seems to have run successfully,,
521,2,https://www.youtube.com/watch?t=19194&v=W5XNOmyJr6I,19194,screencapture-localhost-8000-2022-01-26-11_05_01.png,,revisit: tf2 CNN with W&B; he's muttering about the use of tf1,,
522,2,https://www.youtube.com/watch?t=19223&v=W5XNOmyJr6I,19223,screencapture-localhost-8000-2022-01-26-11_20_52.png,,search: weights and biases sync tensorboard;,,
523,2,https://www.youtube.com/watch?t=19230&v=W5XNOmyJr6I,19230,screencapture-localhost-8000-2022-01-26-11_21_41.png,,visit: TensorBoard;,,
524,2,https://www.youtube.com/watch?t=19252&v=W5XNOmyJr6I,19252,screencapture-localhost-8000-2022-01-26-11_24_02.png,,visit: Configure Experiments with wandb.config; this is a link from the documentation,,
525,2,https://www.youtube.com/watch?t=19265&v=W5XNOmyJr6I,19265,screencapture-localhost-8000-2022-01-26-11_24_53.png,,visit: Quickstart; also a tensorflow docs page,,
526,2,https://www.youtube.com/watch?t=19267&v=W5XNOmyJr6I,19267,screencapture-localhost-8000-2022-01-26-11_25_27.png,,"visit: TensorFlow; ""this is what I want""",,
527,2,https://www.youtube.com/watch?t=19303&v=W5XNOmyJr6I,19303,screencapture-localhost-8000-2022-01-26-11_26_36.png,,visit: tf-cnn-fashion; this seems to be a github associated with the fashion example project,,
528,2,https://www.youtube.com/watch?t=19351&v=W5XNOmyJr6I,19351,screencapture-localhost-8000-2022-01-26-11_28_25.png,,"code: model_building; he's just called plot model - ""this is what's happening now""",,675;226;421;130
529,2,https://www.youtube.com/watch?t=19351&v=W5XNOmyJr6I,19351,screencapture-localhost-8000-2022-01-26-11_28_25.png,,output:  image of the layers and how they are connected.,"tf.keras.utils.plot_model(model_l)
",147;241;493;79
530,2,https://www.youtube.com/watch?t=19360&v=W5XNOmyJr6I,19360,screencapture-localhost-8000-2022-01-26-11_30_00.png,,"code: model_building; added include shapes option ""do we have include shapes""","model_1 = tf.keras.Model(input_layer, output_layer)

tf.keras.utils.plot_model(model_1, include_shapes=True)
",150;193;640;199
531,2,https://www.youtube.com/watch?t=19360&v=W5XNOmyJr6I,19360,screencapture-localhost-8000-2022-01-26-11_30_00.png,,output: no it seems we do not have include shapes,"model_1 = tf.keras.Model(input_layer, output_layer)

tf.keras.utils.plot_model(model_1, include_shapes=True)
",153;188;622;184
532,2,https://www.youtube.com/watch?t=19366&v=W5XNOmyJr6I,19366,screencapture-localhost-8000-2022-01-26-11_30_49.png,,search: tensorflow keras plot model;,,
533,2,https://www.youtube.com/watch?t=19388&v=W5XNOmyJr6I,19388,screencapture-localhost-8000-2022-01-26-11_31_35.png,,visit: tf.keras.utils.plot_model;,,
534,2,https://www.youtube.com/watch?t=19395&v=W5XNOmyJr6I,19395,screencapture-localhost-8000-2022-01-26-11_36_10.png,,code: model_building; changed include shapes to show shapes,"model_1 = tf.keras.Model(input_layer, output_layer)

tf.keras.utils.plot_model(model_1, show_shapes=True)
",150;190;607;184
535,2,https://www.youtube.com/watch?t=19395&v=W5XNOmyJr6I,19395,screencapture-localhost-8000-2022-01-26-11_36_10.png,,output: that adds some details to the output image,,
536,2,https://www.youtube.com/watch?t=19464&v=W5XNOmyJr6I,19464,screencapture-localhost-8000-2022-01-26-11_38_26.png,,goal: let's compile the model; he's wondering about the connection to weights and biases - whether that will just happen,,
537,2,https://www.youtube.com/watch?t=19484&v=W5XNOmyJr6I,19484,screencapture-localhost-8000-2022-01-26-11_39_37.png,,"goal: ""we need an output activation""...because it's sigmoid. did someone miss that?",,
538,2,https://www.youtube.com/watch?t=19488&v=W5XNOmyJr6I,19488,screencapture-localhost-8000-2022-01-26-11_40_18.png,,code: model_building; adding activation to the output layer declaration,"input_tayer = tf.keras.input(shape=(224, 243, 3)) 
x = base_model(input_layer)
x = tf.keras.layers.GlobalAveragePooling2D()(x)
output_layer = tf.keras.layers.Dense(1, activation=""sigmoid"")(x)

# Construct model
model_1 = tf.keras.Model(input_layer, output_layer)
",165;191;688;187
540,2,https://www.youtube.com/watch?t=19534&v=W5XNOmyJr6I,19534,screencapture-localhost-8000-2022-01-26-11_41_39.png,,goal: now let's fit the model,"# Compile model
model_1.compile(loss=tf.keras.losses.BinaryCrossentropy(),
   optimizer=tf.keras.optimizers.Adam(),
   metrics=[""accuracy""]
)
",159;329;637;151
541,2,https://www.youtube.com/watch?t=19559&v=W5XNOmyJr6I,19559,screencapture-localhost-8000-2022-01-26-11_50_54.png,,goal: create early stopping callback,,
542,2,https://www.youtube.com/watch?t=19607&v=W5XNOmyJr6I,19607,screencapture-localhost-8000-2022-01-26-11_52_08.png,,code: model_building; early stopping calls setup and the beginning of the model.fit call (still incomplete),"# Create EarlyStopping callback
early_stopping = tf.keras.callbacks.EarlyStopping(patience=5,
   monitor=""val_loss""
)

# fit model
history_1 = model_1.fit(train_data,
  epochs=25,
)
",156;269;664;329
543,2,https://www.youtube.com/watch?t=19639&v=W5XNOmyJr6I,19639,screencapture-localhost-8000-2022-01-26-11_53_38.png,,code: model_building; model.fit attempt #1 ready to run,"# Create EarlyStopping callback
early_stopping = tf.keras.callbacks.EarlyStopping(patience=5,
   monitor=""val_loss""
)

# Fit model
history_1 = model_1.fit((train_data,
   epochs=25,
   validation_data=test_data,
   callbacks=[early_stopping])
",165;263;655;365
544,2,https://www.youtube.com/watch?t=19664&v=W5XNOmyJr6I,19664,screencapture-localhost-8000-2022-01-26-11_54_35.png,,code: model_building; let's give the model a name,"yer = tf.keras.input(shape=(224, 223, 3))
_model(input_layer)
eras. layers.GlobalAveragePooling2D()(x)
ayer = tf.keras.layers.Dense(1, activation=""sigmoid"")(x)

act model
= tf.keras.Model(input_layer, output_layer, name=""EfficientNetB0-V1"")
",159;191;757;187
545,2,https://www.youtube.com/watch?t=19672&v=W5XNOmyJr6I,19672,screencapture-localhost-8000-2022-01-26-11_56_31.png,,code: model_building; change the # of epochs from 25 to 50,"# Create EarlyStopping callback
early_stopping = tf.keras.callbacks.EarlyStopping(patience=5,
   monitor=""val_loss""
)

# Fit model
history_1 = model_1.fit(train_data,
   epochs=50,
   validation_data=test_data,
   callhacks:[early_stapping])
",159;266;664;359
546,2,https://www.youtube.com/watch?t=19682&v=W5XNOmyJr6I,19682,screencapture-localhost-8000-2022-01-26-11_58_30.png,,output: error - the first fit fails,"
",
547,2,https://www.youtube.com/watch?t=19691&v=W5XNOmyJr6I,19691,screencapture-localhost-8000-2022-01-26-11_58_30.png,,output: input 0 is incompatible with layer expected shape 224 223 3 vs 224 224 3; this is a typo he made ages ago. and is kind of interesting because that code won't have been accessed in a while so it represents a return that is only loosely task based,,
548,2,https://www.youtube.com/watch?t=19708&v=W5XNOmyJr6I,19708,screencapture-localhost-8000-2022-01-26-12_05_00.png,,code: model_building; changes 223 to 224 in Input declaration,"base_model = tf.keras.applications.EfficientNetB@(include_top=False)

# Make model untrainable
base_model.trainable = False

# Build a functional model
input_layer = tf.keras.Input(shape=(224, 224, 3))
x = base_model(input_layer)
x = tf.keras.layers.GlobalAveragePooling2D()(x)
output_layer = tf.keras.layers.Dense(1, activation=""sigmoid"")(x)

# Construct model 
model_1 = tf.keras.Model(input_layer, output_layer, name=""EfficientNetBo-
",159;244;799;347
550,2,https://www.youtube.com/watch?t=19735&v=W5XNOmyJr6I,19735,screencapture-localhost-8000-2022-01-26-12_06_07.png,,output: basic performance statistics.,"model_1.evaluate(test_data)
",159;416;319;58
551,2,https://www.youtube.com/watch?t=19769&v=W5XNOmyJr6I,19769,screencapture-localhost-8000-2022-01-26-12_08_52.png,,"revisit: tf2 CNN with W&B; ""there's no clear statement here that tells me how to use a log""",,
552,2,https://www.youtube.com/watch?t=19832&v=W5XNOmyJr6I,19832,screencapture-localhost-8000-2022-01-26-12_11_28.png,,"output: he's re-run the training process and now gets 95% accuracy, not sure why it's different this time.",,
553,2,https://www.youtube.com/watch?t=19841&v=W5XNOmyJr6I,19841,screencapture-localhost-8000-2022-01-26-13_02_24.png,,other: this is another closing of several tabs moment... he's muttering about weights and biases.,,
554,2,https://www.youtube.com/watch?t=19844&v=W5XNOmyJr6I,19844,screencapture-localhost-8000-2022-01-26-13_03_56.png,,revisit: tensorflow overview page;,,
555,2,https://www.youtube.com/watch?t=19869&v=W5XNOmyJr6I,19869,screencapture-localhost-8000-2022-01-26-13_04_58.png,,revisit: TensorBoard documentation;,,
556,2,https://www.youtube.com/watch?t=19885&v=W5XNOmyJr6I,19885,screencapture-localhost-8000-2022-01-26-13_05_54.png,,goal: let's get tensorflow logs,,
557,2,https://www.youtube.com/watch?t=19890&v=W5XNOmyJr6I,19890,screencapture-localhost-8000-2022-01-26-13_06_46.png,,visit: book (his) zero to mastery TensorFlow for Deep Learning; this may turn out to be a plug for himself rather than development related.,,
558,2,https://www.youtube.com/watch?t=19961&v=W5XNOmyJr6I,19961,screencapture-localhost-8000-2022-01-26-13_09_11.png,,code: model_building; copying in tensorflow callback code that he's copied from his book,"# Get helper_functions.py script from course GitHub
!wget https://raw.githubusercontent.com/mrdbourke/tensorflow-deep-learni

# Impart helper functions we're going to use
from helper_functions import create_tensorboard_callback, plot_loss_curve
",162;332;769;145
559,2,https://www.youtube.com/watch?t=19986&v=W5XNOmyJr6I,19986,screencapture-localhost-8000-2022-01-26-13_10_23.png,,code: model_building; he moves the tensorboard callback up to the top where he's done installs of various things,"!pip install pydot
!pip install wandb 
# Get helper_functions.py script from course GitHub
!wget https://raw.githubusercontent.com/mrdbourke/tensorflow-deep-learni

# Import helper functions we're going to use
from helper_functions import create_tensorboard_callback, plot_loss_curve
",168;229;769;205
